#date+time,022-pwl,022-bwl,022-harmwl,date,valid,rolling_sum
09-16-2001 1454,1.871,2.093,1.667,2001-09-16 14:54:00,True,150.0
09-16-2001 1500,1.877,2.100,1.668,2001-09-16 15:00:00,True,150.0
09-16-2001 1506,1.887,2.110,1.668,2001-09-16 15:06:00,True,150.0
09-16-2001 1512,1.852,2.075,1.669,2001-09-16 15:12:00,True,150.0
09-16-2001 1518,1.865,2.086,1.67,2001-09-16 15:18:00,True,150.0
09-16-2001 1524,1.892,2.115,1.671,2001-09-16 15:24:00,True,150.0
09-16-2001 1530,1.888,2.109,1.673,2001-09-16 15:30:00,True,150.0
09-16-2001 1536,1.872,2.095,1.674,2001-09-16 15:36:00,True,150.0
09-16-2001 1542,1.876,2.099,1.676,2001-09-16 15:42:00,True,150.0
09-16-2001 1548,1.852,2.074,1.678,2001-09-16 15:48:00,True,150.0
09-16-2001 1554,1.885,2.107,1.681,2001-09-16 15:54:00,True,150.0
09-16-2001 1600,1.872,2.094,1.683,2001-09-16 16:00:00,True,150.0
09-16-2001 1606,1.861,2.082,1.686,2001-09-16 16:06:00,True,150.0
09-16-2001 1612,1.882,2.105,1.688,2001-09-16 16:12:00,True,150.0
09-16-2001 1618,1.87,2.091,1.691,2001-09-16 16:18:00,True,150.0
09-16-2001 1624,1.868,2.089,1.695,2001-09-16 16:24:00,True,150.0
09-16-2001 1630,1.878,2.100,1.698,2001-09-16 16:30:00,True,150.0
09-16-2001 1636,1.889,2.111,1.701,2001-09-16 16:36:00,True,150.0
09-16-2001 1642,1.872,2.092,1.705,2001-09-16 16:42:00,True,150.0
09-16-2001 1648,1.884,2.105,1.708,2001-09-16 16:48:00,True,150.0
09-16-2001 1654,1.884,2.105,1.712,2001-09-16 16:54:00,True,150.0
09-16-2001 1700,1.883,2.104,1.716,2001-09-16 17:00:00,True,150.0
09-16-2001 1706,1.868,2.089,1.72,2001-09-16 17:06:00,True,150.0
09-16-2001 1712,1.882,2.104,1.724,2001-09-16 17:12:00,True,150.0
09-16-2001 1718,1.894,2.117,1.729,2001-09-16 17:18:00,True,150.0
09-16-2001 1724,1.907,2.128,1.733,2001-09-16 17:24:00,True,150.0
09-16-2001 1730,1.902,2.124,1.737,2001-09-16 17:30:00,True,150.0
09-16-2001 1736,1.898,2.119,1.742,2001-09-16 17:36:00,True,150.0
09-16-2001 1742,1.901,2.124,1.746,2001-09-16 17:42:00,True,150.0
09-16-2001 1748,1.914,2.136,1.751,2001-09-16 17:48:00,True,150.0
09-16-2001 1754,1.911,2.132,1.755,2001-09-16 17:54:00,True,150.0
09-16-2001 1800,1.907,2.130,1.76,2001-09-16 18:00:00,True,150.0
09-16-2001 1806,1.92,2.141,1.765,2001-09-16 18:06:00,True,150.0
09-16-2001 1812,1.896,2.118,1.769,2001-09-16 18:12:00,True,150.0
09-16-2001 1818,1.918,2.140,1.773,2001-09-16 18:18:00,True,150.0
09-16-2001 1824,1.937,2.160,1.778,2001-09-16 18:24:00,True,150.0
09-16-2001 1830,1.932,2.155,1.782,2001-09-16 18:30:00,True,150.0
09-16-2001 1836,1.941,2.163,1.786,2001-09-16 18:36:00,True,150.0
09-16-2001 1842,1.938,2.160,1.79,2001-09-16 18:42:00,True,150.0
09-16-2001 1848,1.942,2.163,1.794,2001-09-16 18:48:00,True,150.0
09-16-2001 1854,1.942,2.164,1.798,2001-09-16 18:54:00,True,150.0
09-16-2001 1900,1.944,2.167,1.802,2001-09-16 19:00:00,True,150.0
09-16-2001 1906,1.935,2.158,1.805,2001-09-16 19:06:00,True,150.0
09-16-2001 1912,1.942,2.165,1.808,2001-09-16 19:12:00,True,150.0
09-16-2001 1918,1.954,2.177,1.811,2001-09-16 19:18:00,True,150.0
09-16-2001 1924,1.96,2.183,1.814,2001-09-16 19:24:00,True,150.0
09-16-2001 1930,1.963,2.186,1.816,2001-09-16 19:30:00,True,150.0
09-16-2001 1936,1.957,2.180,1.819,2001-09-16 19:36:00,True,150.0
09-16-2001 1942,1.967,2.189,1.82,2001-09-16 19:42:00,True,150.0
09-16-2001 1948,1.953,2.175,1.822,2001-09-16 19:48:00,True,150.0
09-16-2001 1954,1.959,2.181,1.824,2001-09-16 19:54:00,True,150.0
09-16-2001 2000,1.953,2.176,1.825,2001-09-16 20:00:00,True,150.0
09-16-2001 2006,1.96,2.183,1.825,2001-09-16 20:06:00,True,150.0
09-16-2001 2012,1.959,2.182,1.826,2001-09-16 20:12:00,True,150.0
09-16-2001 2018,1.956,2.179,1.826,2001-09-16 20:18:00,True,150.0
09-16-2001 2024,1.952,2.175,1.825,2001-09-16 20:24:00,True,150.0
09-16-2001 2030,1.957,2.180,1.825,2001-09-16 20:30:00,True,150.0
09-16-2001 2036,1.964,2.188,1.824,2001-09-16 20:36:00,True,150.0
09-16-2001 2042,1.961,2.184,1.822,2001-09-16 20:42:00,True,150.0
09-16-2001 2048,1.954,2.177,1.821,2001-09-16 20:48:00,True,150.0
09-16-2001 2054,1.952,2.174,1.818,2001-09-16 20:54:00,True,150.0
09-16-2001 2100,1.942,2.164,1.816,2001-09-16 21:00:00,True,150.0
09-16-2001 2106,1.939,2.162,1.813,2001-09-16 21:06:00,True,150.0
09-16-2001 2112,1.934,2.158,1.809,2001-09-16 21:12:00,True,150.0
09-16-2001 2118,1.931,2.154,1.805,2001-09-16 21:18:00,True,150.0
09-16-2001 2124,1.921,2.143,1.801,2001-09-16 21:24:00,True,150.0
09-16-2001 2130,1.919,2.141,1.796,2001-09-16 21:30:00,True,150.0
09-16-2001 2136,1.926,2.148,1.791,2001-09-16 21:36:00,True,150.0
09-16-2001 2142,1.922,2.145,1.786,2001-09-16 21:42:00,True,150.0
09-16-2001 2148,1.91,2.132,1.78,2001-09-16 21:48:00,True,150.0
09-16-2001 2154,1.896,2.119,1.773,2001-09-16 21:54:00,True,150.0
09-16-2001 2200,1.886,2.109,1.767,2001-09-16 22:00:00,True,150.0
09-16-2001 2206,1.89,2.112,1.759,2001-09-16 22:06:00,True,150.0
09-16-2001 2212,1.875,2.098,1.752,2001-09-16 22:12:00,True,150.0
09-16-2001 2218,1.862,2.084,1.744,2001-09-16 22:18:00,True,150.0
09-16-2001 2224,1.856,2.078,1.736,2001-09-16 22:24:00,True,150.0
09-16-2001 2230,1.847,2.070,1.727,2001-09-16 22:30:00,True,150.0
09-16-2001 2236,1.849,2.072,1.718,2001-09-16 22:36:00,True,150.0
09-16-2001 2242,1.835,2.058,1.709,2001-09-16 22:42:00,True,150.0
09-16-2001 2248,1.83,2.053,1.7,2001-09-16 22:48:00,True,150.0
09-16-2001 2254,1.82,2.043,1.69,2001-09-16 22:54:00,True,150.0
09-16-2001 2300,1.814,2.036,1.68,2001-09-16 23:00:00,True,150.0
09-16-2001 2306,1.802,2.026,1.67,2001-09-16 23:06:00,True,150.0
09-16-2001 2312,1.793,2.016,1.66,2001-09-16 23:12:00,True,150.0
09-16-2001 2318,1.775,1.997,1.649,2001-09-16 23:18:00,True,150.0
09-16-2001 2324,1.762,1.984,1.639,2001-09-16 23:24:00,True,150.0
09-16-2001 2330,1.752,1.975,1.628,2001-09-16 23:30:00,True,150.0
09-16-2001 2336,1.753,1.977,1.617,2001-09-16 23:36:00,True,150.0
09-16-2001 2342,1.737,1.961,1.607,2001-09-16 23:42:00,True,150.0
09-16-2001 2348,1.721,1.943,1.596,2001-09-16 23:48:00,True,150.0
09-16-2001 2354,1.72,1.942,1.585,2001-09-16 23:54:00,True,150.0
09-17-2001 0000,1.711,1.933,1.575,2001-09-17 00:00:00,True,150.0
09-17-2001 0006,1.697,1.919,1.564,2001-09-17 00:06:00,True,150.0
09-17-2001 0012,1.683,1.906,1.553,2001-09-17 00:12:00,True,150.0
09-17-2001 0018,1.665,1.889,1.543,2001-09-17 00:18:00,True,150.0
09-17-2001 0024,1.661,1.885,1.533,2001-09-17 00:24:00,True,150.0
09-17-2001 0030,1.657,1.880,1.523,2001-09-17 00:30:00,True,150.0
09-17-2001 0036,1.636,1.859,1.513,2001-09-17 00:36:00,True,150.0
09-17-2001 0042,1.639,1.862,1.503,2001-09-17 00:42:00,True,150.0
09-17-2001 0048,1.628,1.853,1.493,2001-09-17 00:48:00,True,150.0
09-17-2001 0054,1.622,1.847,1.484,2001-09-17 00:54:00,True,150.0
09-17-2001 0100,1.62,1.845,1.475,2001-09-17 01:00:00,True,150.0
09-17-2001 0106,1.609,1.834,1.466,2001-09-17 01:06:00,True,150.0
09-17-2001 0112,1.595,1.820,1.457,2001-09-17 01:12:00,True,150.0
09-17-2001 0118,1.583,1.808,1.449,2001-09-17 01:18:00,True,150.0
09-17-2001 0124,1.571,1.796,1.441,2001-09-17 01:24:00,True,150.0
09-17-2001 0130,1.568,1.791,1.433,2001-09-17 01:30:00,True,150.0
09-17-2001 0136,1.567,1.791,1.426,2001-09-17 01:36:00,True,150.0
09-17-2001 0142,1.562,1.786,1.419,2001-09-17 01:42:00,True,150.0
09-17-2001 0148,1.548,1.772,1.412,2001-09-17 01:48:00,True,150.0
09-17-2001 0154,1.551,1.775,1.406,2001-09-17 01:54:00,True,150.0
09-17-2001 0200,1.554,1.779,1.4,2001-09-17 02:00:00,True,150.0
09-17-2001 0206,1.536,1.761,1.394,2001-09-17 02:06:00,True,150.0
09-17-2001 0212,1.524,1.749,1.389,2001-09-17 02:12:00,True,150.0
09-17-2001 0218,1.52,1.743,1.384,2001-09-17 02:18:00,True,150.0
09-17-2001 0224,1.514,1.737,1.379,2001-09-17 02:24:00,True,150.0
09-17-2001 0230,1.519,1.743,1.375,2001-09-17 02:30:00,True,150.0
09-17-2001 0236,1.515,1.739,1.372,2001-09-17 02:36:00,True,150.0
09-17-2001 0242,1.509,1.733,1.368,2001-09-17 02:42:00,True,150.0
09-17-2001 0248,1.501,1.725,1.366,2001-09-17 02:48:00,True,150.0
09-17-2001 0254,1.5,1.724,1.363,2001-09-17 02:54:00,True,150.0
09-17-2001 0300,1.501,1.725,1.361,2001-09-17 03:00:00,True,150.0
09-17-2001 0306,1.512,1.735,1.36,2001-09-17 03:06:00,True,150.0
09-17-2001 0312,1.508,1.732,1.359,2001-09-17 03:12:00,True,150.0
09-17-2001 0318,1.501,1.725,1.358,2001-09-17 03:18:00,True,150.0
09-17-2001 0324,1.497,1.719,1.358,2001-09-17 03:24:00,True,150.0
09-17-2001 0330,1.498,1.719,1.358,2001-09-17 03:30:00,True,150.0
09-17-2001 0336,1.499,1.720,1.358,2001-09-17 03:36:00,True,150.0
09-17-2001 0342,1.505,1.729,1.359,2001-09-17 03:42:00,True,150.0
09-17-2001 0348,1.509,1.733,1.361,2001-09-17 03:48:00,True,150.0
09-17-2001 0354,1.511,1.734,1.363,2001-09-17 03:54:00,True,150.0
09-17-2001 0400,1.524,1.747,1.365,2001-09-17 04:00:00,True,150.0
09-17-2001 0406,1.519,1.743,1.367,2001-09-17 04:06:00,True,150.0
09-17-2001 0412,1.526,1.749,1.37,2001-09-17 04:12:00,True,150.0
09-17-2001 0418,1.53,1.753,1.374,2001-09-17 04:18:00,True,150.0
09-17-2001 0424,1.541,1.764,1.378,2001-09-17 04:24:00,True,150.0
09-17-2001 0430,1.537,1.759,1.382,2001-09-17 04:30:00,True,150.0
09-17-2001 0436,1.543,1.766,1.386,2001-09-17 04:36:00,True,150.0
09-17-2001 0442,1.545,1.767,1.391,2001-09-17 04:42:00,True,150.0
09-17-2001 0448,1.557,1.779,1.396,2001-09-17 04:48:00,True,150.0
09-17-2001 0454,1.56,1.782,1.402,2001-09-17 04:54:00,True,150.0
09-17-2001 0500,1.567,1.790,1.408,2001-09-17 05:00:00,True,150.0
09-17-2001 0506,1.567,1.788,1.414,2001-09-17 05:06:00,True,150.0
09-17-2001 0512,1.573,1.795,1.421,2001-09-17 05:12:00,True,150.0
09-17-2001 0518,1.584,1.806,1.427,2001-09-17 05:18:00,True,150.0
09-17-2001 0524,1.594,1.816,1.434,2001-09-17 05:24:00,True,150.0
09-17-2001 0530,1.601,1.823,1.442,2001-09-17 05:30:00,True,150.0
09-17-2001 0536,1.589,1.811,1.45,2001-09-17 05:36:00,True,150.0
09-17-2001 0542,1.598,1.820,1.457,2001-09-17 05:42:00,True,150.0
09-17-2001 0548,1.607,1.829,1.466,2001-09-17 05:48:00,True,150.0
09-17-2001 0554,1.607,1.829,1.474,2001-09-17 05:54:00,True,150.0
09-17-2001 0600,1.623,1.844,1.483,2001-09-17 06:00:00,True,150.0
09-17-2001 0606,1.627,1.848,1.491,2001-09-17 06:06:00,True,150.0
09-17-2001 0612,1.642,1.863,1.5,2001-09-17 06:12:00,True,150.0
09-17-2001 0618,1.644,1.866,1.509,2001-09-17 06:18:00,True,150.0
09-17-2001 0624,1.659,1.880,1.519,2001-09-17 06:24:00,True,150.0
09-17-2001 0630,1.656,1.877,1.528,2001-09-17 06:30:00,True,150.0
09-17-2001 0636,1.665,1.886,1.538,2001-09-17 06:36:00,True,150.0
09-17-2001 0642,1.664,1.885,1.547,2001-09-17 06:42:00,True,150.0
09-17-2001 0648,1.689,1.911,1.557,2001-09-17 06:48:00,True,150.0
09-17-2001 0654,1.698,1.919,1.566,2001-09-17 06:54:00,True,150.0
09-17-2001 0700,1.698,1.920,1.576,2001-09-17 07:00:00,True,150.0
09-17-2001 0706,1.706,1.928,1.586,2001-09-17 07:06:00,True,150.0
09-17-2001 0712,1.7,1.921,1.595,2001-09-17 07:12:00,True,150.0
09-17-2001 0718,1.717,1.939,1.605,2001-09-17 07:18:00,True,150.0
09-17-2001 0724,1.738,1.960,1.614,2001-09-17 07:24:00,True,150.0
09-17-2001 0730,1.735,1.957,1.624,2001-09-17 07:30:00,True,150.0
09-17-2001 0736,1.74,1.962,1.633,2001-09-17 07:36:00,True,150.0
09-17-2001 0742,1.739,1.961,1.642,2001-09-17 07:42:00,True,150.0
09-17-2001 0748,1.751,1.974,1.651,2001-09-17 07:48:00,True,150.0
09-17-2001 0754,1.773,1.996,1.66,2001-09-17 07:54:00,True,150.0
09-17-2001 0800,1.772,1.995,1.669,2001-09-17 08:00:00,True,150.0
09-17-2001 0806,1.772,1.994,1.677,2001-09-17 08:06:00,True,150.0
09-17-2001 0812,1.79,2.012,1.685,2001-09-17 08:12:00,True,150.0
09-17-2001 0818,1.79,2.013,1.694,2001-09-17 08:18:00,True,150.0
09-17-2001 0824,1.786,2.009,1.701,2001-09-17 08:24:00,True,150.0
09-17-2001 0830,1.79,2.011,1.709,2001-09-17 08:30:00,True,150.0
09-17-2001 0836,1.798,2.019,1.716,2001-09-17 08:36:00,True,150.0
09-17-2001 0842,1.815,2.037,1.723,2001-09-17 08:42:00,True,150.0
09-17-2001 0848,1.82,2.041,1.729,2001-09-17 08:48:00,True,150.0
09-17-2001 0854,1.819,2.041,1.736,2001-09-17 08:54:00,True,150.0
09-17-2001 0900,1.821,2.042,1.742,2001-09-17 09:00:00,True,150.0
09-17-2001 0906,1.824,2.046,1.747,2001-09-17 09:06:00,True,150.0
09-17-2001 0912,1.841,2.063,1.752,2001-09-17 09:12:00,True,150.0
09-17-2001 0918,1.847,2.069,1.757,2001-09-17 09:18:00,True,150.0
09-17-2001 0924,1.852,2.074,1.762,2001-09-17 09:24:00,True,150.0
09-17-2001 0930,1.852,2.074,1.766,2001-09-17 09:30:00,True,150.0
09-17-2001 0936,1.857,2.078,1.769,2001-09-17 09:36:00,True,150.0
09-17-2001 0942,1.865,2.087,1.772,2001-09-17 09:42:00,True,150.0
09-17-2001 0948,1.865,2.087,1.775,2001-09-17 09:48:00,True,150.0
09-17-2001 0954,1.86,2.082,1.777,2001-09-17 09:54:00,True,150.0
09-17-2001 1000,1.867,2.089,1.779,2001-09-17 10:00:00,True,150.0
09-17-2001 1006,1.878,2.100,1.781,2001-09-17 10:06:00,True,150.0
09-17-2001 1012,1.881,2.104,1.782,2001-09-17 10:12:00,True,150.0
09-17-2001 1018,1.867,2.089,1.782,2001-09-17 10:18:00,True,150.0
09-17-2001 1024,1.873,2.095,1.782,2001-09-17 10:24:00,True,150.0
09-17-2001 1030,1.885,2.107,1.782,2001-09-17 10:30:00,True,150.0
09-17-2001 1036,1.886,2.108,1.781,2001-09-17 10:36:00,True,150.0
09-17-2001 1042,1.876,2.098,1.78,2001-09-17 10:42:00,True,150.0
09-17-2001 1048,1.865,2.086,1.779,2001-09-17 10:48:00,True,150.0
09-17-2001 1054,1.861,2.082,1.777,2001-09-17 10:54:00,True,150.0
09-17-2001 1100,1.867,2.090,1.774,2001-09-17 11:00:00,True,150.0
09-17-2001 1106,1.867,2.091,1.772,2001-09-17 11:06:00,True,150.0
09-17-2001 1112,1.863,2.086,1.769,2001-09-17 11:12:00,True,150.0
09-17-2001 1118,1.858,2.080,1.765,2001-09-17 11:18:00,True,150.0
09-17-2001 1124,1.856,2.077,1.762,2001-09-17 11:24:00,True,150.0
09-17-2001 1130,1.863,2.084,1.758,2001-09-17 11:30:00,True,150.0
09-17-2001 1136,1.854,2.075,1.754,2001-09-17 11:36:00,True,150.0
09-17-2001 1142,1.836,2.057,1.749,2001-09-17 11:42:00,True,150.0
09-17-2001 1148,1.835,2.057,1.745,2001-09-17 11:48:00,True,150.0
09-17-2001 1154,1.837,2.059,1.74,2001-09-17 11:54:00,True,150.0
09-17-2001 1200,1.833,2.055,1.735,2001-09-17 12:00:00,True,150.0
09-17-2001 1206,1.826,2.048,1.73,2001-09-17 12:06:00,True,150.0
09-17-2001 1212,1.817,2.039,1.725,2001-09-17 12:12:00,True,150.0
09-17-2001 1218,1.819,2.040,1.72,2001-09-17 12:18:00,True,150.0
09-17-2001 1224,1.815,2.037,1.715,2001-09-17 12:24:00,True,150.0
09-17-2001 1230,1.812,2.033,1.709,2001-09-17 12:30:00,True,150.0
09-17-2001 1236,1.804,2.026,1.704,2001-09-17 12:36:00,True,150.0
09-17-2001 1242,1.798,2.021,1.699,2001-09-17 12:42:00,True,150.0
09-17-2001 1248,1.804,2.025,1.693,2001-09-17 12:48:00,True,150.0
09-17-2001 1254,1.791,2.012,1.688,2001-09-17 12:54:00,True,150.0
09-17-2001 1300,1.757,1.980,1.683,2001-09-17 13:00:00,True,150.0
09-17-2001 1306,1.78,2.003,1.678,2001-09-17 13:06:00,True,150.0
09-17-2001 1312,1.773,1.994,1.673,2001-09-17 13:12:00,True,150.0
09-17-2001 1318,1.77,1.991,1.668,2001-09-17 13:18:00,True,150.0
09-17-2001 1324,1.767,1.990,1.663,2001-09-17 13:24:00,True,150.0
09-17-2001 1330,1.759,1.981,1.658,2001-09-17 13:30:00,True,150.0
09-17-2001 1336,1.763,1.984,1.653,2001-09-17 13:36:00,True,150.0
09-17-2001 1342,1.76,1.981,1.649,2001-09-17 13:42:00,True,150.0
09-17-2001 1348,1.748,1.969,1.644,2001-09-17 13:48:00,True,150.0
09-17-2001 1354,1.74,1.960,1.64,2001-09-17 13:54:00,True,150.0
09-17-2001 1400,1.741,1.962,1.636,2001-09-17 14:00:00,True,150.0
09-17-2001 1406,1.737,1.957,1.633,2001-09-17 14:06:00,True,150.0
09-17-2001 1412,1.738,1.959,1.629,2001-09-17 14:12:00,True,150.0
09-17-2001 1418,1.729,1.950,1.626,2001-09-17 14:18:00,True,150.0
09-17-2001 1424,1.732,1.953,1.622,2001-09-17 14:24:00,True,150.0
09-17-2001 1430,1.727,1.947,1.619,2001-09-17 14:30:00,True,150.0
09-17-2001 1436,1.725,1.946,1.617,2001-09-17 14:36:00,True,150.0
09-17-2001 1442,1.722,1.943,1.614,2001-09-17 14:42:00,True,150.0
09-17-2001 1448,1.713,1.934,1.612,2001-09-17 14:48:00,True,150.0
09-17-2001 1454,1.714,1.933,1.61,2001-09-17 14:54:00,True,150.0
09-17-2001 1500,1.708,1.927,1.608,2001-09-17 15:00:00,True,150.0
09-17-2001 1506,1.706,1.925,1.607,2001-09-17 15:06:00,True,150.0
09-17-2001 1512,1.71,1.929,1.606,2001-09-17 15:12:00,True,150.0
09-17-2001 1518,1.714,1.933,1.605,2001-09-17 15:18:00,True,150.0
09-17-2001 1524,1.704,1.922,1.604,2001-09-17 15:24:00,True,150.0
09-17-2001 1530,1.705,1.925,1.604,2001-09-17 15:30:00,True,150.0
09-17-2001 1536,1.703,1.922,1.604,2001-09-17 15:36:00,True,150.0
09-17-2001 1542,1.696,1.916,1.604,2001-09-17 15:42:00,True,150.0
09-17-2001 1548,1.687,1.906,1.605,2001-09-17 15:48:00,True,150.0
09-17-2001 1554,1.696,1.917,1.606,2001-09-17 15:54:00,True,150.0
09-17-2001 1600,1.679,1.899,1.607,2001-09-17 16:00:00,True,150.0
09-17-2001 1606,1.675,1.895,1.608,2001-09-17 16:06:00,True,150.0
09-17-2001 1612,1.674,1.894,1.61,2001-09-17 16:12:00,True,150.0
09-17-2001 1618,1.681,1.900,1.611,2001-09-17 16:18:00,True,150.0
09-17-2001 1624,1.682,1.902,1.614,2001-09-17 16:24:00,True,150.0
09-17-2001 1630,1.672,1.891,1.616,2001-09-17 16:30:00,True,150.0
09-17-2001 1636,1.678,1.897,1.618,2001-09-17 16:36:00,True,150.0
09-17-2001 1642,1.674,1.894,1.621,2001-09-17 16:42:00,True,150.0
09-17-2001 1648,1.666,1.886,1.624,2001-09-17 16:48:00,True,150.0
09-17-2001 1654,1.672,1.891,1.628,2001-09-17 16:54:00,True,150.0
09-17-2001 1700,1.664,1.883,1.631,2001-09-17 17:00:00,True,150.0
09-17-2001 1706,1.657,1.875,1.635,2001-09-17 17:06:00,True,150.0
09-17-2001 1712,1.659,1.877,1.639,2001-09-17 17:12:00,True,150.0
09-17-2001 1718,1.668,1.886,1.643,2001-09-17 17:18:00,True,150.0
09-17-2001 1724,1.667,1.885,1.648,2001-09-17 17:24:00,True,150.0
09-17-2001 1730,1.667,1.887,1.652,2001-09-17 17:30:00,True,150.0
09-17-2001 1736,1.668,1.885,1.657,2001-09-17 17:36:00,True,150.0
09-17-2001 1742,1.678,1.896,1.662,2001-09-17 17:42:00,True,150.0
09-17-2001 1748,1.674,1.893,1.667,2001-09-17 17:48:00,True,150.0
09-17-2001 1754,1.678,1.896,1.672,2001-09-17 17:54:00,True,150.0
09-17-2001 1800,1.681,1.900,1.677,2001-09-17 18:00:00,True,150.0
09-17-2001 1806,1.688,1.907,1.683,2001-09-17 18:06:00,True,150.0
09-17-2001 1812,1.689,1.908,1.688,2001-09-17 18:12:00,True,150.0
09-17-2001 1818,1.686,1.905,1.694,2001-09-17 18:18:00,True,150.0
09-17-2001 1824,1.686,1.905,1.7,2001-09-17 18:24:00,True,150.0
09-17-2001 1830,1.696,1.915,1.706,2001-09-17 18:30:00,True,150.0
09-17-2001 1836,1.711,1.930,1.712,2001-09-17 18:36:00,True,150.0
09-17-2001 1842,1.724,1.944,1.718,2001-09-17 18:42:00,True,150.0
09-17-2001 1848,1.723,1.941,1.724,2001-09-17 18:48:00,True,150.0
09-17-2001 1854,1.713,1.930,1.73,2001-09-17 18:54:00,True,150.0
09-17-2001 1900,1.719,1.938,1.736,2001-09-17 19:00:00,True,150.0
09-17-2001 1906,1.732,1.950,1.742,2001-09-17 19:06:00,True,150.0
09-17-2001 1912,1.743,1.961,1.748,2001-09-17 19:12:00,True,150.0
09-17-2001 1918,1.741,1.960,1.753,2001-09-17 19:18:00,True,150.0
09-17-2001 1924,1.749,1.969,1.759,2001-09-17 19:24:00,True,150.0
09-17-2001 1930,1.742,1.962,1.765,2001-09-17 19:30:00,True,150.0
09-17-2001 1936,1.754,1.974,1.771,2001-09-17 19:36:00,True,150.0
09-17-2001 1942,1.768,1.987,1.776,2001-09-17 19:42:00,True,150.0
09-17-2001 1948,1.771,1.990,1.781,2001-09-17 19:48:00,True,150.0
09-17-2001 1954,1.767,1.986,1.786,2001-09-17 19:54:00,True,150.0
09-17-2001 2000,1.775,1.993,1.791,2001-09-17 20:00:00,True,150.0
09-17-2001 2006,1.782,2.001,1.796,2001-09-17 20:06:00,True,150.0
09-17-2001 2012,1.784,2.004,1.801,2001-09-17 20:12:00,True,150.0
09-17-2001 2018,1.78,1.999,1.805,2001-09-17 20:18:00,True,150.0
09-17-2001 2024,1.781,2.002,1.809,2001-09-17 20:24:00,True,150.0
09-17-2001 2030,1.787,2.006,1.813,2001-09-17 20:30:00,True,150.0
09-17-2001 2036,1.795,2.015,1.816,2001-09-17 20:36:00,True,150.0
09-17-2001 2042,1.803,2.023,1.82,2001-09-17 20:42:00,True,150.0
09-17-2001 2048,1.808,2.028,1.822,2001-09-17 20:48:00,True,150.0
09-17-2001 2054,1.803,2.024,1.825,2001-09-17 20:54:00,True,150.0
09-17-2001 2100,1.803,2.023,1.827,2001-09-17 21:00:00,True,150.0
09-17-2001 2106,1.809,2.029,1.829,2001-09-17 21:06:00,True,150.0
09-17-2001 2112,1.809,2.030,1.831,2001-09-17 21:12:00,True,150.0
09-17-2001 2118,1.809,2.031,1.832,2001-09-17 21:18:00,True,150.0
09-17-2001 2124,1.811,2.031,1.833,2001-09-17 21:24:00,True,150.0
09-17-2001 2130,1.804,2.025,1.833,2001-09-17 21:30:00,True,150.0
09-17-2001 2136,1.8,2.022,1.833,2001-09-17 21:36:00,True,150.0
09-17-2001 2142,1.806,2.026,1.833,2001-09-17 21:42:00,True,150.0
09-17-2001 2148,1.812,2.033,1.832,2001-09-17 21:48:00,True,150.0
09-17-2001 2154,1.814,2.036,1.831,2001-09-17 21:54:00,True,150.0
09-17-2001 2200,1.813,2.035,1.829,2001-09-17 22:00:00,True,150.0
09-17-2001 2206,1.808,2.031,1.827,2001-09-17 22:06:00,True,150.0
09-17-2001 2212,1.806,2.027,1.825,2001-09-17 22:12:00,True,150.0
09-17-2001 2218,1.802,2.023,1.822,2001-09-17 22:18:00,True,150.0
09-17-2001 2224,1.789,2.009,1.818,2001-09-17 22:24:00,True,150.0
09-17-2001 2230,1.781,2.002,1.815,2001-09-17 22:30:00,True,150.0
09-17-2001 2236,1.777,1.998,1.81,2001-09-17 22:36:00,True,150.0
09-17-2001 2242,1.788,2.009,1.806,2001-09-17 22:42:00,True,150.0
09-17-2001 2248,1.78,2.002,1.801,2001-09-17 22:48:00,True,150.0
09-17-2001 2254,1.773,1.994,1.795,2001-09-17 22:54:00,True,150.0
09-17-2001 2300,1.762,1.984,1.789,2001-09-17 23:00:00,True,150.0
09-17-2001 2306,1.76,1.982,1.783,2001-09-17 23:06:00,True,150.0
09-17-2001 2312,1.761,1.981,1.776,2001-09-17 23:12:00,True,150.0
09-17-2001 2318,1.757,1.979,1.769,2001-09-17 23:18:00,True,150.0
09-17-2001 2324,1.737,1.960,1.762,2001-09-17 23:24:00,True,150.0
09-17-2001 2330,1.727,1.949,1.754,2001-09-17 23:30:00,True,150.0
09-17-2001 2336,1.721,1.944,1.746,2001-09-17 23:36:00,True,150.0
09-17-2001 2342,1.72,1.942,1.738,2001-09-17 23:42:00,True,150.0
09-17-2001 2348,1.717,1.939,1.729,2001-09-17 23:48:00,True,150.0
09-17-2001 2354,1.71,1.933,1.72,2001-09-17 23:54:00,True,150.0
09-18-2001 0000,1.708,1.930,1.712,2001-09-18 00:00:00,True,150.0
09-18-2001 0006,1.707,1.929,1.702,2001-09-18 00:06:00,True,150.0
09-18-2001 0012,1.694,1.915,1.693,2001-09-18 00:12:00,True,150.0
09-18-2001 0018,1.669,1.891,1.684,2001-09-18 00:18:00,True,150.0
09-18-2001 0024,1.666,1.889,1.674,2001-09-18 00:24:00,True,150.0
09-18-2001 0030,1.667,1.891,1.664,2001-09-18 00:30:00,True,150.0
09-18-2001 0036,1.658,1.883,1.655,2001-09-18 00:36:00,True,150.0
09-18-2001 0042,1.653,1.876,1.645,2001-09-18 00:42:00,True,150.0
09-18-2001 0048,1.643,1.866,1.635,2001-09-18 00:48:00,True,150.0
